id,target
259422,8.236074
259424,7.5484476
259426,6.726761
259428,7.443041
259434,7.2863193
259438,7.4859776
259442,7.5224576
259444,7.2912774
259446,7.511356
259449,7.6835613
259450,7.5831184
259451,7.303585
259453,7.7507963
259454,7.939446
259457,7.861219
259459,7.378743
259463,7.690353
259464,7.632399
259467,8.185202
259469,7.198819
259470,7.553044
259471,7.664387
259472,7.436548
259474,7.2862597
259480,7.576478
259481,7.6533113
259484,7.1878695
259487,7.6243477
259494,6.5543933
259495,8.333204
259500,7.7888393
259501,7.484618
259503,7.171686
259506,8.24274
259513,7.5559893
259515,7.3373647
259519,8.091501
259520,7.3701944
259521,7.17578
259523,7.102297
259525,7.4691544
259526,6.4625945
259529,7.372234
259530,7.6120987
259531,7.4932513
259532,6.9177475
259533,7.86787
259538,7.257592
259544,7.3190565
259546,7.7038693
259549,7.2565985
259553,6.9225574
259556,7.7686443
259557,7.2759414
259560,7.268264
259562,7.391501
259563,6.8845725
259565,7.3212757
259566,7.728281
259569,7.3581624
259571,7.5507174
259572,7.709461
259575,7.418981
259578,7.2575
259580,7.686505
259581,7.64226
259583,7.1295056
259585,7.3587193
259587,7.688443
259589,7.8447804
259592,7.390494
259593,7.4066725
259594,7.541472
259596,7.382012
259605,7.6040974
259607,7.769523
259608,7.1759315
259610,7.253238
259615,7.2285385
259619,7.9611354
259625,7.3533163
259627,7.8148456
259628,7.297342
259629,7.6992593
259631,6.9782653
259634,7.2350097
259635,7.6391006
259636,7.501478
259638,7.349894
259640,7.4034753
259644,7.204593
259645,7.602329
259647,7.4843116
259649,7.7409196
259650,7.278367
259651,7.4074364
259655,7.6882668
259657,7.79253
259658,7.0831885
259659,7.266334
259663,6.911396
259664,7.8597565
259669,7.6962514
259670,7.9079633
259681,7.7251906
259685,7.516811
259688,7.954412
259689,7.3658986
259691,7.753859
259693,7.588658
259695,7.3905087
259703,7.7920113
259704,7.1519237
259705,7.5639057
259706,7.6297336
259708,7.3763847
259711,7.7656956
259712,7.624186
259715,7.6639295
259716,7.4813414
259717,7.5147104
259718,7.00788
259723,7.368736
259725,7.2389765
259726,7.865338
259728,7.145418
259736,7.856652
259737,7.668737
259738,7.737791
259744,6.7585063
259745,7.2648296
259749,7.6276536
259750,7.3601074
259751,6.744138
259752,7.4127765
259756,7.687707
259757,7.2320557
259761,7.392875
259765,7.104443
259768,6.9114895
259769,6.758837
259772,7.1520247
259774,7.911578
259776,7.4802585
259781,7.560855
259782,7.545509
259784,7.757075
259786,7.588512
259787,7.144136
259788,7.4139857
259793,7.633567
259794,7.427807
259797,7.232379
259798,7.2516623
259799,7.327909
259802,7.2484045
259804,7.1945233
259807,7.273067
259811,8.580071
259813,7.4784603
259816,7.322378
259818,6.946682
259819,7.4616995
259824,7.697306
259826,7.4276156
259827,7.2669234
259828,7.6784444
259834,7.4835224
259835,7.424904
259841,7.2381077
259842,7.244375
259848,7.2240133
259850,7.181473
259851,7.3380923
259852,7.514853
259853,7.04165
259854,7.4025908
259855,6.6951127
259857,7.8927627
259859,7.3790927
259865,7.1013446
259866,7.510164
259867,7.0328298
259869,7.0834265
259872,7.099304
259874,7.10788
259876,7.471924
259878,7.44647
259879,7.323719
259881,7.517053
259882,7.225153
259886,7.140488
259887,7.35151
259890,7.4854426
259891,7.432398
259892,7.780211
259893,7.1584563
259895,7.4051332
259896,7.715462
259897,7.506923
259898,7.50384
259902,7.12697
259905,7.372365
259906,7.583855
259912,7.3058357
259917,7.964384
259918,7.503302
259921,7.7367125
259922,7.3118944
259923,7.473145
259925,7.6312313
259926,8.434076
259928,7.197917
259930,7.2758193
259931,7.4880443
259933,7.739577
259935,7.7888813
259939,7.382627
259940,7.3537917
259941,7.627712
259942,7.3771114
259943,7.404885
259945,7.464265
259949,7.180117
259950,7.3717
259952,7.5427966
259954,7.2782345
259957,7.621722
259958,7.237068
259959,7.138154
259960,7.2133765
259961,7.7183166
259962,7.6227074
259963,7.3834953
259965,7.4880238
259968,7.6616163
259970,7.5784793
259972,7.717943
259974,7.3727427
259977,7.6982026
259980,7.5089016
259981,7.662839
259987,7.4831815
259990,7.6444564
259991,7.588115
260001,7.1669936
260002,7.642691
260004,7.764014
260006,7.512591
260008,7.3899183
260009,7.9151864
260012,7.4547505
260013,7.895213
260014,7.478832
260016,7.215125
260017,7.6258965
260019,7.2035584
260021,7.591522
260028,7.609666
260031,7.4559703
260034,7.6441517
260035,7.6222615
260040,7.380383
260045,7.3936296
260049,7.624402
260050,7.2700424
260052,7.3139076
260057,7.7045503
260058,7.9102993
260061,7.230415
260062,7.5380054
260067,7.296747
260071,7.637293
260073,8.063728
260077,7.1526804
260078,7.079885
260079,7.877443
260081,7.607179
260083,7.3549104
260090,6.9705606
260092,7.2985363
260094,7.316458
260101,7.4144163
260102,7.06095
260103,7.4053984
260105,7.2914596
260106,7.078672
260107,6.6826677
260110,7.6370144
260112,7.2850337
260114,7.5446267
260116,7.6038337
260117,7.9839892
260118,7.9572706
260119,7.2172046
260120,7.6087103
260127,7.5830216
260129,7.5877786
260130,7.7437234
260131,7.6096163
260133,7.2037954
260134,7.4740705
260135,7.2597957
260136,7.619426
260138,7.284267
260142,7.606484
260148,7.5573564
260149,6.946689
260155,7.5816364
260158,7.724206
260162,7.660467
260163,7.758155
260167,7.145783
260170,7.1215825
260172,7.0711594
260174,6.394919
260176,7.346001
260177,7.5893145
260179,7.581635
260181,7.6432924
260189,7.0396085
260190,6.978597
260195,7.515903
260196,7.487061
260197,7.3027782
260198,7.3780594
260199,8.183049
260206,7.6798224
260211,7.682433
260212,7.366124
260214,7.637584
260216,7.140771
260217,7.152149
260218,8.024013
260219,7.582975
260220,7.313728
260222,7.882544
260224,7.416
260227,7.5671287
260228,7.262277
260229,7.1774197
260230,7.2440124
260233,7.0807257
260235,7.263695
260236,7.282664
260238,7.361904
260242,7.708857
260255,7.822248
260258,7.732441
260260,7.881615
260263,7.448525
260264,7.648992
260265,7.812832
260270,7.1828604
260272,7.073356
260273,7.485187
260274,7.4278965
260275,7.614796
260276,7.575901
260277,7.59845
260281,7.3349953
260283,7.8212423
260285,7.88778
260290,7.1212854
260291,7.7920704
260294,7.6836815
260296,7.2062945
260297,7.5872817
260302,7.2518015
260303,7.4385123
260304,7.682633
260306,7.6167245
260307,7.185297
260310,7.1551986
260312,7.7144237
260313,7.2605824
260315,7.140358
260320,7.1564
260324,7.295849
260330,7.473408
260331,7.523898
260332,7.515719
260334,7.4757843
260336,7.5415916
260337,7.2698336
260338,7.254958
260347,7.487927
260348,7.5362887
260351,7.556731
260352,7.064797
260355,7.424833
260360,7.6461325
260361,7.3282666
260363,7.8124723
260366,7.1534142
260367,7.7481947
260368,7.7774835
260370,7.591076
260371,7.955653
260377,7.4530644
260379,7.2604485
260381,6.9968963
260384,7.5527143
260387,7.3174176
260392,7.451969
260393,7.3945613
260395,7.076011
260396,7.450638
260398,7.3482533
260399,7.4037414
260401,7.715816
260402,7.247007
260404,7.375516
260407,7.6210666
260409,7.4034944
260411,7.2516212
260412,7.2084346
260413,7.1500335
260420,7.3945823
260424,7.4531
260428,7.713019
260430,8.149154
260433,7.642807
260434,7.9025893
260435,7.351785
260437,7.493215
260444,7.3969293
260447,7.3128266
260449,7.0386925
260451,7.3153057
260452,7.881139
260457,7.53237
260458,7.8079605
260460,7.2640724
260462,7.902866
260466,7.5214267
260467,7.540365
260472,7.570926
260475,7.5672755
260482,7.8470364
260485,7.15507
260489,7.6903152
260491,7.5305705
260494,7.6491003
260498,7.7263827
260499,7.1544647
260500,7.6829853
260503,7.8552823
260505,7.8073716
260508,7.055032
260517,7.623811
260518,7.3771043
260519,7.090242
260523,7.2593145
260525,7.433273
260530,7.5688944
260531,7.584961
260533,7.394049
260534,6.9261003
260536,7.364919
260537,7.6138816
260538,7.281745
260540,7.4086294
260541,7.0316963
260542,7.600139
260543,8.042021
260546,7.493111
260547,7.4046373
260548,7.1060805
260552,8.014735
260553,7.4575596
260554,7.28777
260555,7.4713163
260557,8.011273
260558,7.2367625
260560,7.155027
260561,6.1522765
260562,7.5774856
260568,7.55598
260572,7.2105384
260575,7.356511
260577,7.2587767
260580,7.6897097
260581,7.599409
260587,7.079883
260589,7.05371
260590,7.913106
260592,7.6279693
260596,7.2214646
260599,7.5583076
260600,7.5501065
260602,7.810049
260618,7.7082653
260621,7.3116846
260622,7.4654217
260624,7.197642
260626,7.2088456
260628,7.2653494
260634,7.391876
260635,7.1242213
260636,7.3287854
260638,7.4727674
260644,7.6141253
260650,7.1762466
260651,7.028097
260659,7.653561
260661,7.1737437
260667,6.9787817
260671,7.523198
260672,7.335543
260674,7.397412
260682,7.6802216
260685,7.8275256
260686,7.8558736
260688,7.6701884
260692,7.7979546
260695,7.3257957
260697,7.182179
260698,7.8022623
260708,7.5730715
260714,7.165149
260721,7.402291
260723,7.1376505
260726,7.3273582
260727,6.912473
260733,7.446762
260734,7.467906
260737,7.306127
260743,7.6400833
260746,7.046364
260748,7.875173
260753,7.778763
260754,7.2664557
260755,7.550203
260758,7.2831726
260770,7.611472
260774,7.6603117
260775,7.3519673
260778,7.052874
260783,8.147099
260784,7.154344
260785,7.7602115
260787,7.6590867
260799,7.651982
260800,7.6733675
260801,7.7103376
260803,7.4616013
260804,7.2662005
260805,7.470297
260809,7.6357822
260810,7.1543775
260814,7.1333156
260816,7.7376566
260819,7.4445395
260822,7.793523
260825,7.057347
260827,7.5833817
260828,7.542067
260833,8.009668
260835,7.4173813
260836,7.6173015
260840,7.0358295
260842,7.430676
260845,7.265871
260849,7.39002
260851,7.574519
260852,7.9139934
260854,7.373375
260855,7.408052
260859,7.6255646
260871,7.5640683
260872,7.6516156
260873,7.4367814
260874,7.4393964
260875,7.2610984
260877,7.407364
260878,7.173931
260879,7.323854
260881,7.5074387
260884,7.309808
260886,7.4262543
260888,7.6604466
260897,7.4026685
260900,7.488995
260901,7.5019655
260902,7.285474
260905,7.1136765
260906,7.5458426
260908,7.4201527
260909,7.39479
260911,7.5516295
260913,7.1420217
260914,7.217701
260916,7.3825994
260917,7.6620126
260920,7.29239
260926,7.2817154
260933,7.1770077
260935,7.6570773
260936,7.332088
260938,7.171125
260939,7.382433
260942,6.951551
260944,8.010933
260946,7.103878
260947,7.3621955
260948,7.62459
260951,7.2963037
260953,7.0026975
260954,7.232778
260958,7.147335
260960,7.361099
260961,7.4037743
260962,7.070828
260963,7.0401115
260965,7.358872
260968,7.3819723
260971,7.573182
260972,8.034029
260975,7.3078103
260978,7.113968
260980,8.461919
260984,7.3820486
260986,7.3745418
260988,7.379547
260990,7.1366777
260991,7.275642
260992,7.3391466
260995,7.58508
260996,7.686861
260998,7.45417
260999,7.7134376
261004,7.2745137
261009,7.6582303
261011,7.0337877
261017,7.37225
261019,7.370662
261020,8.009957
261023,7.453954
261024,8.092499
261030,7.0801215
261032,7.573822
261033,7.692569
261040,7.1285224
261041,7.362345
261044,7.669336
261046,7.508308
261048,7.436402
261054,7.8184357
261057,8.007241
261060,7.539296
261062,7.0709977
261063,7.420929
261064,7.353336
261065,7.261609
261066,7.635093
261068,7.1974
261073,6.7337627
261074,7.710898
261076,7.2772965
261078,7.0184107
261079,7.2654343
261081,7.641821
261082,7.5769124
261086,7.7199693
261087,7.6466737
261089,7.292657
261091,7.4546485
261094,7.040564
261096,7.2895465
261097,7.2162914
261098,7.386215
261099,7.103411
261101,7.480271
261106,7.5042157
261108,7.1795735
261119,7.4006944
261120,7.7981067
261122,7.9261794
261124,7.5704017
261126,7.4761953
261128,7.0251827
261131,7.423499
261132,7.238536
261136,7.440016
261137,7.3820963
261138,7.4420285
261140,7.5622573
261141,7.586708
261142,7.6521344
261143,7.2826777
261144,7.4439125
261146,7.508329
261147,7.4548173
261153,6.804192
261154,7.1257524
261155,7.3584976
261156,7.416386
261157,7.496641
261158,7.368288
261161,7.254737
261163,7.1208544
261164,7.5514174
261170,7.526137
261175,7.5122256
261178,7.8329997
261183,8.16282
261184,7.625097
261189,7.845492
261190,7.368468
261192,7.257289
261194,7.843862
261199,8.027773
261200,7.4082336
261203,7.8058734
261207,7.257249
261213,7.1877675
261218,7.9241033
261221,7.6727147
261226,7.57947
261234,7.104347
261236,7.6659064
261238,6.717432
261245,7.203839
261247,7.2789087
261248,7.4082665
261249,7.5518513
261252,8.063105
261253,7.2394743
261254,7.501336
261255,7.68919
261258,7.58806
261262,7.4613867
261264,7.7818766
261266,7.540723
261271,7.0065575
261277,7.410535
261283,7.380349
261284,7.525588
261285,7.5628858
261287,7.710431
261288,7.4530907
261289,7.0274286
261291,7.5634007
261296,6.8142686
261298,7.4719725
261299,7.526499
261301,7.7495823
261308,6.7676077
261309,7.9380035
261310,8.159448
261312,7.3300276
261313,7.67689
261318,7.393028
261321,7.6603913
261322,7.3860383
261327,7.5823364
261330,7.4461136
261334,6.907501
261339,7.595888
261341,7.2970963
261348,7.1389093
261349,7.393332
261350,7.5738826
261351,7.279231
261353,7.190149
261354,7.4405375
261361,7.515228
261362,7.3077664
261363,7.254825
261364,7.4734755
261366,6.9135523
261367,7.1615224
261369,7.2898517
261374,7.738753
261375,7.767274
261383,7.582209
261384,7.0554633
261386,7.6030765
261390,7.850841
261391,7.306028
261396,7.287391
261398,7.213032
261399,7.3437257
261407,7.3739634
261410,7.557832
261418,7.5098586
261420,7.256229
261421,7.343447
261423,7.415106
261424,7.023971
261427,7.264539
261428,7.3984213
261430,7.4197474
261435,7.5480547
261438,7.7095933
261439,7.631986
261442,7.5142326
261443,7.2620173
261450,7.166226
261451,7.78467
261452,7.3510404
261453,7.655974
261454,7.4459987
261455,6.991857
261459,6.958367
261461,7.7972574
261466,7.550991
261469,7.1613703
261471,7.2452784
261474,7.2671885
261475,6.890811
261480,7.8149204
261482,6.9589787
261487,7.4225397
261488,7.432342
261489,7.3451304
261491,6.8564787
261494,7.3701696
261497,7.338678
261500,7.847306
261504,7.868028
261506,7.107081
261508,7.538235
261510,7.651508
261511,7.296805
261513,7.2519655
261515,7.4220023
261516,7.629116
261518,7.557423
261521,7.430559
261527,7.4156218
261530,7.3410707
261532,7.2804675
261536,7.5877314
261541,7.424213
261542,7.3766828
261547,7.425693
261552,7.848948
261554,7.3045125
261557,7.394936
261558,7.5347757
261564,7.470312
261565,7.2994137
261576,7.4830666
261577,7.330082
261584,6.8758974
261587,7.74048
261589,7.629076
261597,7.541397
261600,6.9707937
261601,7.486221
261603,7.64707
261606,7.352492
261609,7.1966214
261610,7.332463
261612,7.5942025
261616,7.6653705
261619,8.07262
261623,7.3444815
261627,7.5344996
261629,7.620842
261630,7.39539
261631,7.351847
261632,7.3256016
261633,7.456851
261634,7.52955
261636,7.55812
261640,7.45726
261641,7.431882
261647,7.5216427
261651,7.2772098
261657,7.7963743
261659,7.3831015
261661,7.088432
261662,7.395575
261664,7.309597
261665,7.52414
261668,7.184366
261672,7.389812
261675,8.113953
261677,7.2253156
261678,7.263446
261679,7.41078
261682,8.191447
261683,7.502796
261684,7.4016914
261688,7.6642942
261689,7.046347
261690,7.110976
261691,7.3907566
261692,7.736785
261693,7.053188
261695,7.7515397
261697,7.8156133
261698,7.5607195
261699,7.450597
261706,7.2854576
261708,7.600437
261711,8.098474
261713,8.008845
261715,7.8101053
261716,7.0611897
261719,7.1231823
261721,7.2308993
261722,7.1302705
261723,7.4105325
261724,7.8782487
261734,7.239959
261735,7.899973
261741,7.239271
261748,7.37829
261749,6.7608476
261752,7.594551
261754,7.1627192
261759,7.5817404
261760,7.466206
261762,7.4129796
261766,7.508738
261771,7.054628
261772,7.5286283
261773,7.834737
261775,7.5428224
261776,7.4241676
261778,7.5059643
261780,7.595037
261790,7.2974877
261792,7.410598
261793,7.57651
261794,7.608264
261795,7.7558317
261796,7.0606446
261798,7.9375567
261803,7.40918
261804,7.1452513
261806,7.790637
261808,7.4434657
261810,7.690791
261815,7.5357738
261822,7.5561004
261823,7.212907
261824,7.162554
261831,7.0520005
261832,7.3158035
261838,7.8817563
261840,7.7419615
261843,7.8074064
261848,7.057696
261850,7.8380117
261853,7.4400845
261855,6.9230943
261860,7.787334
261868,7.4430456
261872,7.276875
261874,7.297021
261876,6.890153
261877,7.3153687
261879,7.203454
261881,7.499211
261883,8.198785
261884,7.8950686
261886,7.4054203
261889,7.3516088
261891,7.5064516
261893,7.503567
261894,7.4253063
261895,7.3789873
261902,7.5624666
261903,6.9554734
261904,7.27995
261905,7.523596
261909,7.181296
261910,7.3780613
261911,7.496081
261915,7.604543
261916,6.3839784
261917,7.759539
261920,6.9725394
261921,7.5580263
261926,6.9131236
261928,7.5810776
261929,7.421853
261930,7.5615096
261931,7.0700893
261934,7.581303
261935,7.212218
261937,7.868632
261941,7.5537634
261943,7.8522453
261946,7.252241
261952,7.4909744
261955,7.5592136
261956,7.2977943
261960,7.420394
261964,7.6445847
261965,7.549078
261967,7.3339005
261968,7.098671
261977,7.408206
261979,7.6760406
261985,6.9580197
261987,8.1320715
261989,7.610036
261990,7.713832
261992,8.044251
261994,7.5122633
261995,7.339754
261996,7.348219
261999,7.6751537
262008,7.1007047
262009,7.2912726
262011,7.873897
262016,7.452195
262019,7.740606
262020,7.205728
262024,7.5371037
262027,7.5413003
262028,7.339161
262030,7.0217156
262033,7.3534384
262036,7.730172
262037,7.4986434
262039,7.702031
262040,7.2559977
262041,7.3539085
262045,7.507197
262047,7.463856
262049,7.370297
262052,7.391498
262053,7.998807
262057,7.3411765
262059,7.5019474
262062,7.4141436
262069,7.2529974
262071,7.43625
262077,7.26722
262081,7.5785856
262083,7.109744
262087,7.265332
262097,7.352097
262102,7.67182
262104,7.395553
262105,7.1914372
262109,7.337736
262111,7.258799
262113,7.9991155
262116,7.2569785
262120,7.5117607
262123,7.6578984
262124,7.832951
262125,8.174178
262128,7.562494
262129,7.434987
262132,7.728162
262133,7.586367
262135,7.5600185
262136,7.4484196
262137,7.6442337
262140,7.343733
262141,7.4817123
262145,7.450377
262147,7.229602
262149,7.150588
262150,7.525876
262154,7.558317
262156,7.7839017
262159,7.215843
262165,7.7086678
262174,8.091107
262177,7.3103065
262178,7.4645276
262179,7.4594254
262180,7.968508
262181,7.209632
262183,7.608322
262184,7.835278
262186,7.802887
262187,6.9836674
262189,7.268281
262194,6.961941
262195,7.520787
262197,7.685369
262198,7.6709433
262199,7.652066
262204,7.0026703
262205,7.9251704
262206,7.660305
262207,7.661729
262208,7.5116
262212,6.8570576
262218,7.4077377
262222,7.3138795
262223,7.34901
262224,7.2695985
262225,7.602979
262228,7.383639
262230,7.5004563
262235,7.175184
262237,7.127017
262239,7.6245313
262240,7.7297454
262245,7.283607
262246,6.9358773
262247,7.3765664
262248,7.497406
262249,7.4975557
262253,7.846259
262254,7.812058
262259,7.4181833
262261,7.110205
262264,6.940788
262267,7.7781177
262268,7.7167954
262270,7.7556577
262271,7.4910965
262273,7.212958
262274,7.7006273
262277,7.943504
262278,7.350003
262282,6.770723
262285,6.77895
262287,7.780061
262289,7.4741135
262292,7.69274
262293,7.489309
262295,7.3644342
262298,7.6108475
262302,7.095361
262305,7.107657
262306,7.1903687
262317,7.679558
262318,7.474826
262319,7.427944
262320,7.247531
262323,7.1940594
262325,7.302481
262328,7.3576417
262329,7.330608
262331,7.4995346
262339,7.3236694
262342,7.5569634
262344,7.1994042
262345,6.9503827
262351,7.6284246
262353,7.3963904
262355,7.2022223
262356,7.1685195
262357,7.1036263
262358,7.398055
262360,7.607084
262366,7.5322733
262367,7.2480025
262371,7.3603168
262372,7.2161036
262373,7.3578024
262376,7.2841024
262377,7.6992426
262379,7.653183
262380,7.670741
262387,7.5442553
262391,7.748734
262392,7.473029
262396,7.7734194
262399,7.0737767
262401,7.427852
262403,7.7419443
262404,7.3193297
262408,7.2997236
262409,7.4033175
262411,7.4995594
262413,7.2659154
262415,7.2403255
262419,7.3561254
262421,7.6159134
262425,7.436926
262431,7.5762763
262432,7.842257
262433,7.6812253
262434,7.7102633
262435,6.510687
262438,7.4565587
262443,7.4954376
262445,7.7205443
262448,7.0167494
262450,7.6753874
262451,7.239728
262454,7.4626694
262455,7.5108953
262456,7.2514744
262457,7.792883
262461,7.271526
262463,7.6099596
262464,7.5099373
262466,7.5070853
262469,7.652934
262471,7.7821693
262479,7.464017
262480,7.1312375
262481,7.4046617
262482,7.3114066
262484,7.4268284
262485,7.5412354
262486,7.4886155
262492,7.81442
262494,7.554187
262495,7.002358
262497,7.330309
262499,7.6832633
262500,7.715877
262503,7.4237857
262507,7.7685466
262508,7.472986
262509,7.4564924
262511,7.3113875
262512,7.887481
262513,7.45445
262515,7.311697
262519,6.643222
262520,7.4833145
262521,7.604781
262522,7.3091316
262523,7.0878725
262524,7.759893
262527,7.316572
262528,7.731955
262531,7.9138246
262533,7.50178
262536,7.3246703
262537,7.720168
262538,6.989884
262540,7.0624366
262541,7.729905
262543,7.4492464
262547,7.59994
262550,7.3995476
262551,7.567753
262556,6.8526263
262558,7.2764015
262559,7.4754434
262564,7.0624404
262565,7.775597
262567,7.6555705
262570,7.836308
262572,7.952409
262573,7.1821365
262574,7.499562
262575,7.510072
262577,7.1719875
262579,7.374091
262580,7.251607
262583,8.298402
262584,7.4804873
262586,7.358661
262589,7.2330194
262591,7.984086
262592,7.412576
262593,7.408474
262596,7.491335
262598,7.8467965
262601,7.679798
262603,7.928471
262604,7.8514414
262608,7.1690993
262609,7.683008
262610,7.8790045
262612,7.2566404
262613,7.629808
262614,7.079876
262615,7.409331
262617,7.597461
262619,7.5498567
262623,7.613778
262625,7.4268594
262626,8.035729
262627,7.566297
262629,7.1076837
262630,7.1790895
262632,7.218063
262633,7.495483
262634,7.5383396
262642,7.5543194
262643,7.3065434
262644,6.9989853
262649,6.7508264
262650,7.604084
262651,7.5941763
262654,7.4809957
262657,7.2426124
262658,7.7788477
262659,6.91038
262661,7.4022865
262670,7.125561
262673,7.249899
262675,7.0460844
262676,7.2630033
262678,7.98865
262679,7.0170035
262683,7.476107
262684,7.7293773
262688,6.8583884
262692,6.957476
262694,7.3221445
262696,7.495487
262698,7.5599895
262701,7.4165416
262703,7.156435
262706,7.8143935
262708,7.3234973
262710,7.40058
262711,7.666971
262713,7.9646664
262715,7.3066897
262717,7.7459197
262718,7.079206
262724,7.4534264
262727,7.1773787
262729,7.437539
262732,6.95145
262734,7.351418
262738,7.210725
262740,7.0247602
262743,7.322593
262744,7.2857866
262754,7.264496
262755,7.4344506
262756,7.4783425
262757,7.309988
262758,7.5823355
262765,7.43581
262767,7.65433
262769,6.7295732
262770,7.410187
262777,7.8028464
262778,7.224891
262779,6.9666696
262782,7.7378793
262783,7.728675
262784,8.253746
262789,7.673997
262795,7.776156
262796,7.3063736
262797,7.7857776
262799,7.752394
262800,7.8727293
262801,7.1473184
262808,7.1116147
262812,7.7595315
262813,8.102399
262814,7.278325
262816,7.2351217
262817,7.3100166
262820,7.588277
262823,7.9103317
262825,7.613548
262829,7.0598316
262836,7.31357
262839,7.605114
262842,7.127239
262846,7.663777
262851,7.119644
262854,7.4480257
262857,7.38869
262861,7.363025
262862,7.872252
262864,7.464767
262865,7.3729467
262868,7.5102477
262869,7.6521697
262873,7.3977575
262875,7.4853325
262876,7.5592384
262879,7.5147963
262886,7.964146
262888,7.516891
262890,7.109798
262891,7.3547297
262898,7.6432543
262900,7.7221756
262901,7.46302
262904,6.9787073
262906,7.8989778
262907,7.773271
262909,7.801418
262912,7.8555026
262914,7.4381266
262915,7.3502536
262916,7.352261
262921,7.4265013
262925,7.39374
262928,7.381346
262929,7.2332606
262931,7.0021157
262932,6.7766776
262934,7.1612754
262939,8.136938
262945,7.7975645
262947,7.1731305
262948,7.813839
262957,7.940899
262958,7.869918
262960,7.018768
262962,7.3476806
262965,7.7792754
262966,7.001302
262968,8.478236
262971,7.513369
262975,7.393993
262976,7.875753
262978,7.5261426
262979,7.47692
262980,7.225271
262982,7.2037125
262987,8.018054
262988,7.5222216
262989,7.396113
262993,7.856637
262996,7.4446096
262997,7.517264
263000,7.3728228
263001,7.135258
263007,7.298841
263011,7.1918125
263015,7.2806306
263016,8.032564
263017,7.193248
263018,7.3178606
263019,7.686128
263020,7.8043656
263021,6.5436726
263022,7.405947
263026,7.2181153
263030,6.914431
263031,7.5459075
263032,7.588425
263035,6.848591
263036,7.585876
263038,7.597011
263040,7.3869843
263041,7.4337983
263044,7.468591
263045,7.6029725
263047,7.4757056
263048,7.711301
263049,6.9857593
263050,7.391434
263051,7.692134
263052,6.697164
263058,7.786428
263059,7.7056546
263062,7.1393337
263065,7.2015653
263067,7.42852
263068,7.0013375
263071,7.1337895
263074,7.3523226
263075,7.605636
263076,7.531414
263078,7.243468
263080,7.561346
263086,7.2154717
263088,7.5905695
263091,8.130728
263092,7.4907475
263094,7.0287485
263099,7.630141
263104,7.1341977
263105,8.043894
263109,6.7712154
263110,7.0756817
263115,7.515042
263119,7.7472634
263121,7.578644
263122,7.2646804
263128,6.7010055
263130,7.3667426
263131,7.3647356
263134,7.455095
263136,7.5007544
263139,7.49448
263140,7.268224
263141,7.5624275
263145,7.2857466
263146,7.6836615
263149,7.1952157
263154,7.883804
263159,7.8904614
263160,7.1799283
263161,7.5340743
263163,7.488851
263168,7.7904634
263169,7.910709
263171,7.4964075
263172,7.195422
263179,7.932675
263180,7.9578133
263182,7.4697356
263184,8.255431
263185,7.367262
263186,7.331668
263190,6.9378285
263191,7.4518743
263193,7.761165
263195,7.775239
263196,7.4698105
263207,7.3634887
263212,7.5120764
263215,7.6461506
263216,7.346319
263219,7.5345316
263220,7.3628736
263223,7.369223
263224,7.4628844
263225,7.3821425
263227,7.356735
263228,7.4352016
263229,7.6013813
263233,7.7560983
263238,6.861579
263243,7.3960404
263244,7.6336823
263245,7.3894467
263247,7.282659
263249,8.04181
263251,7.5185194
263253,7.377428
263256,7.225239
263257,7.3874054
263259,7.7162647
263260,7.8980646
263262,7.352541
263263,7.662114
263264,7.5981345
263266,7.388749
263267,7.7058907
263268,7.8374157
263269,7.6235766
263272,7.1295066
263274,7.6395745
263275,7.3545136
263278,8.00716
263280,7.7408514
263291,7.1491575
263292,7.282418
263293,7.405629
263295,7.315535
263302,8.126449
263304,7.6097035
263306,7.2614923
263308,7.6077466
263309,7.3792453
263310,7.457259
263311,7.249368
263312,7.3898687
263313,7.3783145
263314,7.1894913
263316,6.906086
263318,7.6182013
263319,7.6049447
263322,7.072851
263325,7.9563956
263326,7.816986
263327,7.4319286
263328,7.8524327
263333,7.007453
263337,7.9016232
263338,7.5401053
263339,7.0489182
263341,7.648668
263342,7.5019474
263343,7.1930776
263344,7.1788774
263345,7.1913133
263346,7.492949
263347,7.617616
263350,7.571622
263354,7.187332
263357,7.7039886
263359,7.655803
263363,7.1979465
263364,7.2080894
263371,7.2631946
263372,7.4811225
263373,7.07198
263378,6.4845
263379,7.45015
263380,7.470007
263382,7.2424173
263383,7.9388905
263386,7.472248
263387,7.3781548
263392,7.5887666
263394,7.603763
263397,7.5231566
263399,6.9061117
263400,7.6727505
263401,7.3637724
263403,7.7114267
263404,7.433174
263406,7.4382167
263411,7.1695027
263413,7.0986805
263414,7.514457
263417,7.5443487
263418,7.4262137
263419,7.639572
263421,8.153437
263424,7.2060175
263425,7.3746767
263428,7.145766
263432,7.736841
263433,7.209418
263435,7.369015
263437,7.26518
263443,7.350158
263446,7.154721
263447,8.057956
263450,7.5687256
263452,6.900028
263454,7.7460356
263456,7.5744076
263459,7.3816614
263460,7.4496017
263461,7.4671154
263467,7.226018
263470,7.3444867
263474,7.554662
263476,7.45468
263486,7.2939596
263489,7.6445856
263493,7.3955383
263494,7.0046353
263495,7.5310464
263497,7.3566303
263498,7.338929
263501,8.020332
263504,6.941648
263514,7.4731855
263517,7.743523
263520,7.170627
263522,7.618727
263523,8.304124
263524,7.5848503
263525,7.333465
